Run,Step,Network Density,Average Clustering,Number of Active Edges,Successful Projects,Largest Connected Component Size,Resource Node Degree,Gini Coefficient
29,92,0.9340659340659341,0.9485514485514486,85,0,14,0,0.28600983539069025
29,93,0.9340659340659341,0.9485514485514486,85,0,14,0,0.28600983539069025
29,94,0.9340659340659341,0.9485514485514486,85,0,14,0,0.28600983539069025
29,95,0.9560439560439561,0.9670329670329672,87,0,14,0,0.28600983539069025
29,96,0.9560439560439561,0.9670329670329672,87,0,14,0,0.28600983539069025
29,97,0.9560439560439561,0.9670329670329672,87,0,14,0,0.28600983539069025
29,98,0.9560439560439561,0.9670329670329672,87,0,14,0,0.28600983539069025
29,99,0.9560439560439561,0.9670329670329672,87,0,14,0,0.28600983539069025
30,0,0.7428571428571429,0.910971250971251,78,0,15,0,0.31759202788803803
30,1,0.7428571428571429,0.910971250971251,78,0,15,0,0.31759202788803803
30,2,0.7428571428571429,0.910971250971251,78,0,15,0,0.31759202788803803
30,3,0.7428571428571429,0.910971250971251,78,0,15,0,0.31759202788803803
30,4,0.8666666666666667,0.9372183372183372,91,0,15,0,0.31759202788803803
30,5,0.8666666666666667,0.9372183372183372,91,0,15,0,0.31759202788803803
30,6,0.8857142857142857,0.9522588522588523,93,0,15,0,0.31759202788803803
30,7,0.8857142857142857,0.9522588522588523,93,0,15,0,0.31759202788803803
30,8,0.8857142857142857,0.9522588522588523,93,0,15,0,0.31759202788803803
30,9,0.8857142857142857,0.9522588522588523,93,0,15,0,0.31759202788803803
30,10,0.8857142857142857,0.9522588522588523,93,0,15,0,0.31759202788803803
30,11,0.8857142857142857,0.9522588522588523,93,0,15,0,0.31759202788803803
30,12,0.8857142857142857,0.9522588522588523,93,0,15,0,0.31759202788803803
30,13,0.9523809523809523,0.9601953601953602,100,0,15,0,0.31759202788803803
30,14,0.9523809523809523,0.9601953601953602,100,0,15,0,0.31759202788803803
30,15,0.9523809523809523,0.9601953601953602,100,0,15,0,0.31759202788803803
30,16,0.9523809523809523,0.9601953601953602,100,0,15,0,0.31759202788803803
30,17,0.9523809523809523,0.9601953601953602,100,0,15,0,0.31759202788803803
30,18,0.9523809523809523,0.9601953601953602,100,0,15,0,0.31759202788803803
30,19,0.9523809523809523,0.9601953601953602,100,0,15,0,0.31759202788803803
30,20,0.9523809523809523,0.9601953601953602,100,0,15,0,0.31759202788803803
30,21,0.9523809523809523,0.9601953601953602,100,0,15,0,0.31759202788803803
30,22,0.9523809523809523,0.9601953601953602,100,0,15,0,0.31759202788803803
30,23,0.9523809523809523,0.9601953601953602,100,0,15,0,0.31759202788803803
30,24,0.9523809523809523,0.9601953601953602,100,0,15,0,0.31759202788803803
30,25,0.9523809523809523,0.9601953601953602,100,0,15,0,0.31759202788803803
30,26,0.9523809523809523,0.9601953601953602,100,0,15,0,0.31759202788803803
30,27,0.9523809523809523,0.9601953601953602,100,0,15,0,0.31759202788803803
30,28,0.9523809523809523,0.9601953601953602,100,0,15,0,0.31759202788803803
30,29,0.9523809523809523,0.9601953601953602,100,0,15,0,0.31759202788803803
30,30,0.9523809523809523,0.9601953601953602,100,0,15,0,0.31759202788803803
30,31,0.9523809523809523,0.9601953601953602,100,0,15,0,0.31759202788803803
30,32,0.9523809523809523,0.9601953601953602,100,0,15,0,0.31759202788803803
30,33,0.9523809523809523,0.9601953601953602,100,0,15,0,0.31759202788803803
30,34,0.9714285714285714,0.9758241758241758,102,0,15,0,0.31759202788803803
30,35,0.9714285714285714,0.9758241758241758,102,0,15,0,0.31759202788803803
30,36,0.9714285714285714,0.9758241758241758,102,0,15,0,0.31759202788803803
30,37,0.9714285714285714,0.9758241758241758,102,0,15,0,0.31759202788803803
30,38,0.9714285714285714,0.9758241758241758,102,0,15,0,0.31759202788803803
30,39,0.9714285714285714,0.9758241758241758,102,0,15,0,0.31759202788803803
30,40,0.9714285714285714,0.9758241758241758,102,0,15,0,0.31759202788803803
30,41,0.9714285714285714,0.9758241758241758,102,0,15,0,0.31759202788803803
30,42,0.9714285714285714,0.9758241758241758,102,0,15,0,0.31759202788803803
30,43,0.9714285714285714,0.9758241758241758,102,0,15,0,0.31759202788803803
30,44,0.9714285714285714,0.9758241758241758,102,0,15,0,0.31759202788803803
30,45,0.9714285714285714,0.9758241758241758,102,0,15,0,0.31759202788803803
30,46,0.9714285714285714,0.9758241758241758,102,0,15,0,0.31759202788803803
30,47,0.9714285714285714,0.9758241758241758,102,0,15,0,0.31759202788803803
30,48,0.9714285714285714,0.9758241758241758,102,0,15,0,0.31759202788803803
30,49,0.967032967032967,0.9725274725274726,88,0,14,0,0.32881484663714916
30,50,0.967032967032967,0.9725274725274726,88,0,14,0,0.32881484663714916
30,51,0.967032967032967,0.9725274725274726,88,0,14,0,0.32881484663714916
30,52,0.967032967032967,0.9725274725274726,88,0,14,0,0.32881484663714916
30,53,0.967032967032967,0.9725274725274726,88,0,14,0,0.32881484663714916
30,54,0.967032967032967,0.9725274725274726,88,0,14,0,0.32881484663714916
30,55,0.967032967032967,0.9725274725274726,88,0,14,0,0.32881484663714916
30,56,0.967032967032967,0.9725274725274726,88,0,14,0,0.32881484663714916
30,57,0.967032967032967,0.9725274725274726,88,0,14,0,0.32881484663714916
30,58,0.967032967032967,0.9725274725274726,88,0,14,0,0.32881484663714916
30,59,0.989010989010989,0.989010989010989,90,0,14,0,0.32881484663714916
30,60,0.989010989010989,0.989010989010989,90,0,14,0,0.32881484663714916
30,61,0.989010989010989,0.989010989010989,90,0,14,0,0.32881484663714916
30,62,0.989010989010989,0.989010989010989,90,0,14,0,0.32881484663714916
30,63,0.989010989010989,0.989010989010989,90,0,14,0,0.32881484663714916
30,64,0.989010989010989,0.989010989010989,90,0,14,0,0.32881484663714916
30,65,0.989010989010989,0.989010989010989,90,0,14,0,0.32881484663714916
30,66,0.989010989010989,0.989010989010989,90,0,14,0,0.32881484663714916
30,67,0.989010989010989,0.989010989010989,90,0,14,0,0.32881484663714916
30,68,0.989010989010989,0.989010989010989,90,0,14,0,0.32881484663714916
30,69,0.989010989010989,0.989010989010989,90,0,14,0,0.32881484663714916
30,70,0.989010989010989,0.989010989010989,90,0,14,0,0.32881484663714916
30,71,0.989010989010989,0.989010989010989,90,0,14,0,0.32881484663714916
30,72,0.989010989010989,0.989010989010989,90,0,14,0,0.32881484663714916
30,73,0.989010989010989,0.989010989010989,90,0,14,0,0.32881484663714916
30,74,0.989010989010989,0.989010989010989,90,0,14,0,0.32881484663714916
30,75,0.989010989010989,0.989010989010989,90,0,14,0,0.32881484663714916
30,76,0.989010989010989,0.989010989010989,90,0,14,0,0.32881484663714916
30,77,0.989010989010989,0.989010989010989,90,0,14,0,0.32881484663714916
30,78,0.989010989010989,0.989010989010989,90,0,14,0,0.32881484663714916
30,79,0.989010989010989,0.989010989010989,90,0,14,0,0.32881484663714916
30,80,0.989010989010989,0.989010989010989,90,0,14,0,0.32881484663714916
30,81,0.989010989010989,0.989010989010989,90,0,14,0,0.32881484663714916
30,82,0.989010989010989,0.989010989010989,90,0,14,0,0.32881484663714916
30,83,0.989010989010989,0.989010989010989,90,0,14,0,0.32881484663714916
30,84,0.989010989010989,0.989010989010989,90,0,14,0,0.32881484663714916
30,85,0.989010989010989,0.989010989010989,90,0,14,0,0.32881484663714916
30,86,0.989010989010989,0.989010989010989,90,0,14,0,0.32881484663714916
30,87,0.989010989010989,0.989010989010989,90,0,14,0,0.32881484663714916
30,88,0.989010989010989,0.989010989010989,90,0,14,0,0.32881484663714916
30,89,0.989010989010989,0.989010989010989,90,0,14,0,0.32881484663714916
30,90,0.989010989010989,0.989010989010989,90,0,14,0,0.32881484663714916
30,91,0.989010989010989,0.989010989010989,90,0,14,0,0.32881484663714916
30,92,0.989010989010989,0.989010989010989,90,0,14,0,0.32881484663714916
30,93,0.989010989010989,0.989010989010989,90,0,14,0,0.32881484663714916
30,94,0.989010989010989,0.989010989010989,90,0,14,0,0.32881484663714916
30,95,0.989010989010989,0.989010989010989,90,0,14,0,0.32881484663714916
30,96,0.989010989010989,0.989010989010989,90,0,14,0,0.32881484663714916
30,97,0.989010989010989,0.989010989010989,90,0,14,0,0.32881484663714916
30,98,0.989010989010989,0.989010989010989,90,0,14,0,0.32881484663714916
30,99,0.989010989010989,0.989010989010989,90,0,14,0,0.32881484663714916
31,0,0.2571428571428571,0.8933333333333333,27,0,10,0,0.3467255533149398
31,1,0.5428571428571428,0.8517171717171718,57,0,15,0,0.3467255533149398
31,2,0.8380952380952381,0.9333333333333335,88,0,15,0,0.3467255533149398
31,3,0.8380952380952381,0.9333333333333335,88,0,15,0,0.3467255533149398
31,4,0.9142857142857143,0.9378255078255079,96,0,15,0,0.3467255533149398
31,5,0.9142857142857143,0.9378255078255079,96,0,15,0,0.3467255533149398
31,6,0.9142857142857143,0.9378255078255079,96,0,15,0,0.3467255533149398
31,7,0.9142857142857143,0.9378255078255079,96,0,15,0,0.3467255533149398
31,8,0.9142857142857143,0.9378255078255079,96,0,15,0,0.3467255533149398
31,9,0.9142857142857143,0.9378255078255079,96,0,15,0,0.3467255533149398
31,10,0.9809523809523809,0.9804639804639805,103,0,15,0,0.3467255533149398
31,11,0.9904761904761905,0.9904761904761905,104,0,15,0,0.3467255533149398
31,12,0.9904761904761905,0.9904761904761905,104,0,15,0,0.3467255533149398
31,13,0.9904761904761905,0.9904761904761905,104,0,15,0,0.3467255533149398
31,14,0.9904761904761905,0.9904761904761905,104,0,15,0,0.3467255533149398
31,15,0.9904761904761905,0.9904761904761905,104,0,15,0,0.3467255533149398
31,16,0.9904761904761905,0.9904761904761905,104,0,15,0,0.3467255533149398
31,17,0.9904761904761905,0.9904761904761905,104,0,15,0,0.3467255533149398
31,18,0.9904761904761905,0.9904761904761905,104,0,15,0,0.3467255533149398
31,19,0.9904761904761905,0.9904761904761905,104,0,15,0,0.3467255533149398
31,20,0.9904761904761905,0.9904761904761905,104,0,15,0,0.3467255533149398
31,21,0.9904761904761905,0.9904761904761905,104,0,15,0,0.3467255533149398
31,22,0.9904761904761905,0.9904761904761905,104,0,15,0,0.3467255533149398
31,23,0.9904761904761905,0.9904761904761905,104,0,15,0,0.3467255533149398
31,24,0.9904761904761905,0.9904761904761905,104,0,15,0,0.3467255533149398
31,25,0.9904761904761905,0.9904761904761905,104,0,15,0,0.3467255533149398
31,26,0.9904761904761905,0.9904761904761905,104,0,15,0,0.3467255533149398
31,27,0.9904761904761905,0.9904761904761905,104,0,15,0,0.3467255533149398
31,28,0.9904761904761905,0.9904761904761905,104,0,15,0,0.3467255533149398
31,29,0.9904761904761905,0.9904761904761905,104,0,15,0,0.3467255533149398
31,30,0.9904761904761905,0.9904761904761905,104,0,15,0,0.3467255533149398
31,31,0.9904761904761905,0.9904761904761905,104,0,15,0,0.3467255533149398
31,32,0.9904761904761905,0.9904761904761905,104,0,15,0,0.3467255533149398
31,33,0.9904761904761905,0.9904761904761905,104,0,15,0,0.3467255533149398
31,34,0.9904761904761905,0.9904761904761905,104,0,15,0,0.3467255533149398
31,35,0.9904761904761905,0.9904761904761905,104,0,15,0,0.3467255533149398
31,36,0.9904761904761905,0.9904761904761905,104,0,15,0,0.3467255533149398
31,37,1.0,1.0,105,0,15,0,0.3467255533149398
31,38,1.0,1.0,105,0,15,0,0.3467255533149398
31,39,1.0,1.0,105,0,15,0,0.3467255533149398
31,40,1.0,1.0,105,0,15,0,0.3467255533149398
31,41,1.0,1.0,105,0,15,0,0.3467255533149398
31,42,1.0,1.0,105,0,15,0,0.3467255533149398
31,43,1.0,1.0,105,0,15,0,0.3467255533149398
31,44,1.0,1.0,105,0,15,0,0.3467255533149398
31,45,1.0,1.0,105,0,15,0,0.3467255533149398
31,46,1.0,1.0,105,0,15,0,0.3467255533149398
31,47,1.0,1.0,105,0,15,0,0.3467255533149398
31,48,1.0,1.0,105,0,15,0,0.3467255533149398
31,49,1.0,1.0,91,0,14,0,0.35698197402116427
31,50,1.0,1.0,91,0,14,0,0.35698197402116427
31,51,1.0,1.0,91,0,14,0,0.35698197402116427
31,52,1.0,1.0,91,0,14,0,0.35698197402116427
31,53,1.0,1.0,91,0,14,0,0.35698197402116427
31,54,1.0,1.0,91,0,14,0,0.35698197402116427
31,55,1.0,1.0,91,0,14,0,0.35698197402116427
31,56,1.0,1.0,91,0,14,0,0.35698197402116427
31,57,1.0,1.0,91,0,14,0,0.35698197402116427
31,58,1.0,1.0,91,0,14,0,0.35698197402116427
31,59,1.0,1.0,91,0,14,0,0.35698197402116427
31,60,1.0,1.0,91,0,14,0,0.35698197402116427
31,61,1.0,1.0,91,0,14,0,0.35698197402116427
31,62,1.0,1.0,91,0,14,0,0.35698197402116427
31,63,1.0,1.0,91,0,14,0,0.35698197402116427
31,64,1.0,1.0,91,0,14,0,0.35698197402116427
31,65,1.0,1.0,91,0,14,0,0.35698197402116427
31,66,1.0,1.0,91,0,14,0,0.35698197402116427
31,67,1.0,1.0,91,0,14,0,0.35698197402116427
31,68,1.0,1.0,91,0,14,0,0.35698197402116427
31,69,1.0,1.0,91,0,14,0,0.35698197402116427
31,70,1.0,1.0,91,0,14,0,0.35698197402116427
31,71,1.0,1.0,91,0,14,0,0.35698197402116427
31,72,1.0,1.0,91,0,14,0,0.35698197402116427
31,73,1.0,1.0,91,0,14,0,0.35698197402116427
31,74,1.0,1.0,91,0,14,0,0.35698197402116427
31,75,1.0,1.0,91,0,14,0,0.35698197402116427
31,76,1.0,1.0,91,0,14,0,0.35698197402116427
31,77,1.0,1.0,91,0,14,0,0.35698197402116427
31,78,1.0,1.0,91,0,14,0,0.35698197402116427
31,79,1.0,1.0,91,0,14,0,0.35698197402116427
31,80,1.0,1.0,91,0,14,0,0.35698197402116427
31,81,1.0,1.0,91,0,14,0,0.35698197402116427
31,82,1.0,1.0,91,0,14,0,0.35698197402116427
31,83,1.0,1.0,91,0,14,0,0.35698197402116427
31,84,1.0,1.0,91,0,14,0,0.35698197402116427
31,85,1.0,1.0,91,0,14,0,0.35698197402116427
31,86,1.0,1.0,91,0,14,0,0.35698197402116427
31,87,1.0,1.0,91,0,14,0,0.35698197402116427
31,88,1.0,1.0,91,0,14,0,0.35698197402116427
31,89,1.0,1.0,91,0,14,0,0.35698197402116427
31,90,1.0,1.0,91,0,14,0,0.35698197402116427
31,91,1.0,1.0,91,0,14,0,0.35698197402116427
31,92,1.0,1.0,91,0,14,0,0.35698197402116427
31,93,1.0,1.0,91,0,14,0,0.35698197402116427
31,94,1.0,1.0,91,0,14,0,0.35698197402116427
31,95,1.0,1.0,91,0,14,0,0.35698197402116427
31,96,1.0,1.0,91,0,14,0,0.35698197402116427
31,97,1.0,1.0,91,0,14,0,0.35698197402116427
31,98,1.0,1.0,91,0,14,0,0.35698197402116427
31,99,1.0,1.0,91,0,14,0,0.35698197402116427
32,0,0.24761904761904763,0.7866666666666666,26,0,8,0,0.404233263383288
32,1,0.24761904761904763,0.7866666666666666,26,0,8,0,0.404233263383288
32,2,0.24761904761904763,0.7866666666666666,26,0,8,0,0.404233263383288
32,3,0.6285714285714286,0.8436363636363636,66,0,15,0,0.404233263383288
32,4,0.6285714285714286,0.8436363636363636,66,0,15,0,0.404233263383288
32,5,0.6285714285714286,0.8436363636363636,66,0,15,0,0.404233263383288
32,6,0.6285714285714286,0.8436363636363636,66,0,15,0,0.404233263383288
32,7,0.6285714285714286,0.8436363636363636,66,0,15,0,0.404233263383288
32,8,0.6285714285714286,0.8436363636363636,66,0,15,0,0.404233263383288
32,9,0.6857142857142857,0.8921056721056723,72,0,15,0,0.404233263383288
32,10,0.6857142857142857,0.8921056721056723,72,0,15,0,0.404233263383288
32,11,0.6857142857142857,0.8921056721056723,72,0,15,0,0.404233263383288
32,12,0.6857142857142857,0.8921056721056723,72,0,15,0,0.404233263383288
32,13,0.6857142857142857,0.8921056721056723,72,0,15,0,0.404233263383288
32,14,0.6857142857142857,0.8921056721056723,72,0,15,0,0.404233263383288
32,15,0.6857142857142857,0.8921056721056723,72,0,15,0,0.404233263383288
32,16,0.6857142857142857,0.8921056721056723,72,0,15,0,0.404233263383288
32,17,0.9333333333333333,0.9403574203574205,98,0,15,0,0.404233263383288
32,18,0.9333333333333333,0.9403574203574205,98,0,15,0,0.404233263383288
32,19,0.9333333333333333,0.9403574203574205,98,0,15,0,0.404233263383288
32,20,0.9333333333333333,0.9403574203574205,98,0,15,0,0.404233263383288
32,21,0.9333333333333333,0.9403574203574205,98,0,15,0,0.404233263383288
32,22,0.9333333333333333,0.9403574203574205,98,0,15,0,0.404233263383288
32,23,0.9333333333333333,0.9403574203574205,98,0,15,0,0.404233263383288
32,24,0.9333333333333333,0.9403574203574205,98,0,15,0,0.404233263383288
32,25,0.9333333333333333,0.9403574203574205,98,0,15,0,0.404233263383288
32,26,0.9333333333333333,0.9403574203574205,98,0,15,0,0.404233263383288
32,27,0.9333333333333333,0.9403574203574205,98,0,15,0,0.404233263383288
32,28,0.9333333333333333,0.9403574203574205,98,0,15,0,0.404233263383288
32,29,0.9619047619047619,0.9672771672771674,101,0,15,0,0.404233263383288
32,30,0.9619047619047619,0.9672771672771674,101,0,15,0,0.404233263383288
32,31,0.9619047619047619,0.9672771672771674,101,0,15,0,0.404233263383288
32,32,0.9619047619047619,0.9672771672771674,101,0,15,0,0.404233263383288
32,33,0.9714285714285714,0.9741147741147742,102,0,15,0,0.404233263383288
32,34,0.9714285714285714,0.9741147741147742,102,0,15,0,0.404233263383288
32,35,0.9714285714285714,0.9741147741147742,102,0,15,0,0.404233263383288
32,36,0.9714285714285714,0.9741147741147742,102,0,15,0,0.404233263383288
32,37,0.9714285714285714,0.9741147741147742,102,0,15,0,0.404233263383288
32,38,0.9714285714285714,0.9741147741147742,102,0,15,0,0.404233263383288
32,39,0.9714285714285714,0.9741147741147742,102,0,15,0,0.404233263383288
32,40,0.9714285714285714,0.9741147741147742,102,0,15,0,0.404233263383288
32,41,0.9714285714285714,0.9741147741147742,102,0,15,0,0.404233263383288
32,42,0.9714285714285714,0.9741147741147742,102,0,15,0,0.404233263383288
32,43,0.9714285714285714,0.9741147741147742,102,0,15,0,0.404233263383288
32,44,0.9714285714285714,0.9741147741147742,102,0,15,0,0.404233263383288
32,45,0.9714285714285714,0.9741147741147742,102,0,15,0,0.404233263383288
32,46,0.9809523809523809,0.9824175824175824,103,0,15,0,0.404233263383288
32,47,0.9809523809523809,0.9824175824175824,103,0,15,0,0.404233263383288
32,48,0.9809523809523809,0.9824175824175824,103,0,15,0,0.404233263383288
32,49,0.978021978021978,0.9798534798534799,89,0,14,0,0.4135880715489193
32,50,0.978021978021978,0.9798534798534799,89,0,14,0,0.4135880715489193
32,51,0.978021978021978,0.9798534798534799,89,0,14,0,0.4135880715489193
32,52,0.978021978021978,0.9798534798534799,89,0,14,0,0.4135880715489193
32,53,0.978021978021978,0.9798534798534799,89,0,14,0,0.4135880715489193
32,54,0.978021978021978,0.9798534798534799,89,0,14,0,0.4135880715489193
32,55,0.978021978021978,0.9798534798534799,89,0,14,0,0.4135880715489193
32,56,0.978021978021978,0.9798534798534799,89,0,14,0,0.4135880715489193
32,57,0.978021978021978,0.9798534798534799,89,0,14,0,0.4135880715489193
32,58,1.0,1.0,91,0,14,0,0.4135880715489193
32,59,1.0,1.0,91,0,14,0,0.4135880715489193
32,60,1.0,1.0,91,0,14,0,0.4135880715489193
32,61,1.0,1.0,91,0,14,0,0.4135880715489193
32,62,1.0,1.0,91,0,14,0,0.4135880715489193
32,63,1.0,1.0,91,0,14,0,0.4135880715489193
32,64,1.0,1.0,91,0,14,0,0.4135880715489193
32,65,1.0,1.0,91,0,14,0,0.4135880715489193
32,66,1.0,1.0,91,0,14,0,0.4135880715489193
32,67,1.0,1.0,91,0,14,0,0.4135880715489193
32,68,1.0,1.0,91,0,14,0,0.4135880715489193
32,69,1.0,1.0,91,0,14,0,0.4135880715489193
32,70,1.0,1.0,91,0,14,0,0.4135880715489193
32,71,1.0,1.0,91,0,14,0,0.4135880715489193
32,72,1.0,1.0,91,0,14,0,0.4135880715489193
32,73,1.0,1.0,91,0,14,0,0.4135880715489193
32,74,1.0,1.0,91,0,14,0,0.4135880715489193
32,75,1.0,1.0,91,0,14,0,0.4135880715489193
32,76,1.0,1.0,91,0,14,0,0.4135880715489193
32,77,1.0,1.0,91,0,14,0,0.4135880715489193
32,78,1.0,1.0,91,0,14,0,0.4135880715489193
32,79,1.0,1.0,91,0,14,0,0.4135880715489193
32,80,1.0,1.0,91,0,14,0,0.4135880715489193
32,81,1.0,1.0,91,0,14,0,0.4135880715489193
32,82,1.0,1.0,91,0,14,0,0.4135880715489193
32,83,1.0,1.0,91,0,14,0,0.4135880715489193
32,84,1.0,1.0,91,0,14,0,0.4135880715489193
32,85,1.0,1.0,91,0,14,0,0.4135880715489193
32,86,1.0,1.0,91,0,14,0,0.4135880715489193
32,87,1.0,1.0,91,0,14,0,0.4135880715489193
32,88,1.0,1.0,91,0,14,0,0.4135880715489193
32,89,1.0,1.0,91,0,14,0,0.4135880715489193
32,90,1.0,1.0,91,0,14,0,0.4135880715489193
32,91,1.0,1.0,91,0,14,0,0.4135880715489193
32,92,1.0,1.0,91,0,14,0,0.4135880715489193
32,93,1.0,1.0,91,0,14,0,0.4135880715489193
32,94,1.0,1.0,91,0,14,0,0.4135880715489193
32,95,1.0,1.0,91,0,14,0,0.4135880715489193
32,96,1.0,1.0,91,0,14,0,0.4135880715489193
32,97,1.0,1.0,91,0,14,0,0.4135880715489193
32,98,1.0,1.0,91,0,14,0,0.4135880715489193
32,99,1.0,1.0,91,0,14,0,0.4135880715489193
33,0,0.2571428571428571,0.7066666666666667,27,0,10,0,0.33264891238371574
33,1,0.2571428571428571,0.7066666666666667,27,0,10,0,0.33264891238371574
33,2,0.2571428571428571,0.7066666666666667,27,0,10,0,0.33264891238371574
33,3,0.2571428571428571,0.7066666666666667,27,0,10,0,0.33264891238371574
33,4,0.2571428571428571,0.7066666666666667,27,0,10,0,0.33264891238371574
33,5,0.2571428571428571,0.7066666666666667,27,0,10,0,0.33264891238371574
33,6,0.2571428571428571,0.7066666666666667,27,0,10,0,0.33264891238371574
33,7,0.2571428571428571,0.7066666666666667,27,0,10,0,0.33264891238371574
33,8,0.2571428571428571,0.7066666666666667,27,0,10,0,0.33264891238371574
33,9,0.2571428571428571,0.7066666666666667,27,0,10,0,0.33264891238371574
33,10,0.2571428571428571,0.7066666666666667,27,0,10,0,0.33264891238371574
33,11,0.2571428571428571,0.7066666666666667,27,0,10,0,0.33264891238371574
33,12,0.2571428571428571,0.7066666666666667,27,0,10,0,0.33264891238371574
33,13,0.638095238095238,0.9111111111111112,67,0,15,0,0.33264891238371574
33,14,0.638095238095238,0.9111111111111112,67,0,15,0,0.33264891238371574
33,15,0.638095238095238,0.9111111111111112,67,0,15,0,0.33264891238371574
33,16,0.9523809523809523,0.9578177378177379,100,0,15,0,0.33264891238371574
33,17,0.9523809523809523,0.9578177378177379,100,0,15,0,0.33264891238371574
33,18,0.9523809523809523,0.9578177378177379,100,0,15,0,0.33264891238371574
33,19,0.9523809523809523,0.9578177378177379,100,0,15,0,0.33264891238371574
33,20,0.9523809523809523,0.9578177378177379,100,0,15,0,0.33264891238371574
33,21,0.9523809523809523,0.9578177378177379,100,0,15,0,0.33264891238371574
33,22,0.9523809523809523,0.9578177378177379,100,0,15,0,0.33264891238371574
33,23,0.9523809523809523,0.9578177378177379,100,0,15,0,0.33264891238371574
33,24,0.9523809523809523,0.9578177378177379,100,0,15,0,0.33264891238371574
33,25,0.9523809523809523,0.9578177378177379,100,0,15,0,0.33264891238371574
33,26,0.9523809523809523,0.9578177378177379,100,0,15,0,0.33264891238371574
33,27,0.9523809523809523,0.9578177378177379,100,0,15,0,0.33264891238371574
33,28,0.9523809523809523,0.9578177378177379,100,0,15,0,0.33264891238371574
33,29,0.9523809523809523,0.9578177378177379,100,0,15,0,0.33264891238371574
33,30,0.9523809523809523,0.9578177378177379,100,0,15,0,0.33264891238371574
33,31,0.9714285714285714,0.9758241758241759,102,0,15,0,0.33264891238371574
33,32,0.9714285714285714,0.9758241758241759,102,0,15,0,0.33264891238371574
33,33,0.9714285714285714,0.9758241758241759,102,0,15,0,0.33264891238371574
33,34,0.9714285714285714,0.9758241758241759,102,0,15,0,0.33264891238371574
33,35,0.9714285714285714,0.9758241758241759,102,0,15,0,0.33264891238371574
33,36,0.9714285714285714,0.9758241758241759,102,0,15,0,0.33264891238371574
33,37,0.9714285714285714,0.9758241758241759,102,0,15,0,0.33264891238371574
33,38,0.9714285714285714,0.9758241758241759,102,0,15,0,0.33264891238371574
33,39,0.9714285714285714,0.9758241758241759,102,0,15,0,0.33264891238371574
33,40,0.9714285714285714,0.9758241758241759,102,0,15,0,0.33264891238371574
33,41,0.9714285714285714,0.9758241758241759,102,0,15,0,0.33264891238371574
33,42,0.9714285714285714,0.9758241758241759,102,0,15,0,0.33264891238371574
33,43,0.9714285714285714,0.9758241758241759,102,0,15,0,0.33264891238371574
33,44,0.9714285714285714,0.9758241758241759,102,0,15,0,0.33264891238371574
33,45,0.9809523809523809,0.9824175824175825,103,0,15,0,0.33264891238371574
33,46,0.9904761904761905,0.9904761904761905,104,0,15,0,0.33264891238371574
33,47,0.9904761904761905,0.9904761904761905,104,0,15,0,0.33264891238371574
33,48,0.9904761904761905,0.9904761904761905,104,0,15,0,0.33264891238371574
33,49,0.989010989010989,0.989010989010989,90,0,14,0,0.3392477661248165
33,50,0.989010989010989,0.989010989010989,90,0,14,0,0.3392477661248165
33,51,0.989010989010989,0.989010989010989,90,0,14,0,0.3392477661248165
33,52,0.989010989010989,0.989010989010989,90,0,14,0,0.3392477661248165
33,53,0.989010989010989,0.989010989010989,90,0,14,0,0.3392477661248165
33,54,0.989010989010989,0.989010989010989,90,0,14,0,0.3392477661248165
33,55,0.989010989010989,0.989010989010989,90,0,14,0,0.3392477661248165
33,56,0.989010989010989,0.989010989010989,90,0,14,0,0.3392477661248165
33,57,0.989010989010989,0.989010989010989,90,0,14,0,0.3392477661248165
33,58,0.989010989010989,0.989010989010989,90,0,14,0,0.3392477661248165
33,59,0.989010989010989,0.989010989010989,90,0,14,0,0.3392477661248165
33,60,0.989010989010989,0.989010989010989,90,0,14,0,0.3392477661248165
33,61,0.989010989010989,0.989010989010989,90,0,14,0,0.3392477661248165
33,62,0.989010989010989,0.989010989010989,90,0,14,0,0.3392477661248165
33,63,0.989010989010989,0.989010989010989,90,0,14,0,0.3392477661248165
33,64,0.989010989010989,0.989010989010989,90,0,14,0,0.3392477661248165
33,65,0.989010989010989,0.989010989010989,90,0,14,0,0.3392477661248165
33,66,0.989010989010989,0.989010989010989,90,0,14,0,0.3392477661248165
33,67,0.989010989010989,0.989010989010989,90,0,14,0,0.3392477661248165
33,68,0.989010989010989,0.989010989010989,90,0,14,0,0.3392477661248165
33,69,0.989010989010989,0.989010989010989,90,0,14,0,0.3392477661248165
33,70,0.989010989010989,0.989010989010989,90,0,14,0,0.3392477661248165
33,71,0.989010989010989,0.989010989010989,90,0,14,0,0.3392477661248165
33,72,0.989010989010989,0.989010989010989,90,0,14,0,0.3392477661248165
33,73,0.989010989010989,0.989010989010989,90,0,14,0,0.3392477661248165
33,74,0.989010989010989,0.989010989010989,90,0,14,0,0.3392477661248165
33,75,0.989010989010989,0.989010989010989,90,0,14,0,0.3392477661248165
33,76,0.989010989010989,0.989010989010989,90,0,14,0,0.3392477661248165
33,77,0.989010989010989,0.989010989010989,90,0,14,0,0.3392477661248165
33,78,0.989010989010989,0.989010989010989,90,0,14,0,0.3392477661248165
33,79,0.989010989010989,0.989010989010989,90,0,14,0,0.3392477661248165
33,80,0.989010989010989,0.989010989010989,90,0,14,0,0.3392477661248165
33,81,0.989010989010989,0.989010989010989,90,0,14,0,0.3392477661248165
